Date,CO,NO2,NO,O3,SO2,PM10,eBC_tot,eBC_ff,eBC_bb,TEMP,RH,WS,WD,PRES,truck_pos,eBC,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_Etiqueta C,vehicles_PAM_1_OUT_Sin Etiqueta,vehicles_PAM_1_OUT_Etiqueta B,vehicles_PAM_1_OUT_Etiqueta ECO,vehicles_PAM_1_OUT_Etiqueta 0,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_Etiqueta C,vehicles_PAM_1_IN_Sin Etiqueta,vehicles_PAM_1_IN_Etiqueta B,vehicles_PAM_1_IN_Etiqueta ECO,vehicles_PAM_1_IN_Etiqueta 0,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_Etiqueta C,vehicles_PAM_2_OUT_Sin Etiqueta,vehicles_PAM_2_OUT_Etiqueta B,vehicles_PAM_2_OUT_Etiqueta ECO,vehicles_PAM_2_OUT_Etiqueta 0,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_Etiqueta C,vehicles_PAM_2_IN_Sin Etiqueta,vehicles_PAM_2_IN_Etiqueta B,vehicles_PAM_2_IN_Etiqueta ECO,vehicles_PAM_2_IN_Etiqueta 0,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_Etiqueta C,vehicles_CAP_OUT_Sin Etiqueta,vehicles_CAP_OUT_Etiqueta B,vehicles_CAP_OUT_Etiqueta ECO,vehicles_CAP_OUT_Etiqueta 0,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_+300_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_Etiqueta C,vehicles_CAP_IN_Sin Etiqueta,vehicles_CAP_IN_Etiqueta B,vehicles_CAP_IN_Etiqueta ECO,vehicles_CAP_IN_Etiqueta 0,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_Etiqueta C,vehicles_BUB_OUT_Sin Etiqueta,vehicles_BUB_OUT_Etiqueta B,vehicles_BUB_OUT_Etiqueta ECO,vehicles_BUB_OUT_Etiqueta 0,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_+300_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_Etiqueta C,vehicles_BUB_IN_Sin Etiqueta,vehicles_BUB_IN_Etiqueta B,vehicles_BUB_IN_Etiqueta ECO,vehicles_BUB_IN_Etiqueta 0
2023-03-04 14:00:00,0.27,6.0,0.8,107.6,1.32,17.1,,0.4,0.0,9.9,60.9,,,887.9,PAM_2,0.5,3,3,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,0,2,0,0,102,41,6,5,36,7,7,0,82,4,11,5,49,41,0,9,3,46,21,31,4,0,69,24,4,7,21,6,7,0,57,6,5,1,33,29,0,6,1,32,18,16,3,0,42,16,1,3,19,1,2,0,32,3,6,1,23,18,0,1,0,17,13,12,0,0,39,14,0,4,15,2,4,0,33,3,2,1,17,20,0,2,0,16,9,13,1,0,79,28,6,1,29,7,8,0,71,1,6,1,38,31,0,10,0,41,17,16,5,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,83,31,6,7,28,6,5,0,66,6,7,4,40,33,0,8,2,41,19,19,4,0
2023-03-04 15:00:00,0.27,4.6,0.5,109.0,1.31,21.2,,0.4,0.0,10.6,58.6,,,887.4,PAM_2,0.4,3,2,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,0,2,0,0,54,18,7,7,16,1,5,0,41,6,5,2,31,19,0,4,0,27,12,14,1,0,15,3,2,2,6,2,0,0,12,2,0,1,9,5,0,1,0,10,4,1,0,0,32,13,1,4,10,2,2,0,24,4,3,1,15,13,0,3,1,12,6,11,3,0,34,10,2,1,17,0,4,0,29,1,4,0,20,12,0,2,0,15,5,11,3,0,37,10,2,0,16,1,8,0,35,0,1,1,26,10,0,1,0,22,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,5,4,20,1,4,0,38,4,2,3,26,18,0,3,0,20,13,11,3,0
2023-03-04 16:00:00,0.27,4.9,0.6,109.6,1.28,30.4,,0.3,0.0,10.7,58.2,,,886.8,PAM_2,0.4,36,10,7,4,15,0,0,0,30,4,1,1,19,12,0,5,0,16,7,11,1,1,40,14,2,4,11,2,7,0,29,4,5,2,20,17,0,2,1,14,12,12,2,0,22,5,1,1,13,1,1,0,19,1,1,1,11,8,0,3,0,10,5,5,2,0,62,23,6,5,18,3,7,0,49,5,6,2,37,17,0,7,1,29,11,14,5,3,56,19,7,2,22,2,4,0,48,1,5,2,26,19,0,10,1,26,10,15,3,2,40,10,5,1,20,1,3,0,35,1,2,2,23,11,0,5,1,21,10,8,1,0,11,4,1,1,3,1,1,0,10,1,0,0,5,5,0,1,0,6,2,3,0,0,40,10,3,1,21,1,4,0,33,1,6,0,21,12,0,6,1,19,7,12,2,0
2023-03-04 17:00:00,0.27,6.6,2.8,106.7,1.18,27.8,,0.5,0.0,10.4,61.2,,,887.4,PAM_2,0.5,55,17,3,9,13,4,8,1,39,8,4,4,28,22,0,4,1,25,16,12,2,0,53,19,1,4,22,0,7,0,49,2,2,0,29,21,0,3,0,18,14,20,1,0,24,9,1,3,8,1,2,0,18,3,1,2,10,11,0,2,1,6,9,8,1,0,62,25,2,5,21,3,6,0,49,4,6,3,31,23,0,4,4,28,15,15,4,0,48,24,3,6,11,1,3,0,36,5,3,4,21,24,0,2,1,18,16,11,3,0,57,22,4,2,22,1,6,0,46,2,5,4,30,24,0,3,0,27,12,15,3,0,19,4,1,3,4,4,3,0,15,1,1,2,10,8,0,1,0,8,5,5,1,0,57,15,6,6,20,1,9,0,40,5,8,4,28,26,0,3,0,21,17,15,4,0
2023-03-04 18:00:00,0.27,8.9,1.3,102.1,1.19,16.3,,0.5,0.1,7.7,71.6,,,887.3,PAM_2,0.5,24,13,2,1,3,2,3,0,23,1,0,0,12,9,0,3,0,11,6,5,2,0,53,25,3,8,12,0,4,1,36,7,8,2,23,22,0,6,2,22,16,14,0,1,50,15,2,8,20,0,4,1,33,8,8,1,19,28,0,3,0,14,17,17,1,1,46,16,2,1,16,4,7,0,38,1,5,2,24,16,0,5,1,20,8,15,3,0,49,23,2,2,14,2,6,0,42,2,3,2,24,16,0,9,0,25,9,14,1,0,53,17,1,2,28,2,3,0,43,1,7,2,24,22,0,6,1,18,9,22,3,1,16,6,0,1,4,4,1,0,12,1,0,3,8,7,0,1,0,6,5,4,1,0,53,12,2,6,27,3,3,0,38,6,7,2,26,23,0,4,0,20,12,18,2,1
2023-03-04 19:00:00,0.3,15.3,0.9,77.1,1.06,19.3,,1.1,0.2,5.6,77.0,,,887.4,PAM_2,1.3,2,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,5,2,1,1,0,0,1,0,3,1,0,1,1,3,0,0,1,1,2,2,0,0,8,2,2,0,2,1,1,0,7,0,0,1,4,2,0,2,0,5,1,2,0,0,5,1,1,1,2,0,0,0,5,0,0,0,3,2,0,0,0,1,1,1,2,0,14,6,0,1,4,1,2,0,12,1,1,0,6,7,0,1,0,6,2,4,1,1,18,8,1,2,3,1,3,0,13,2,2,1,6,8,0,4,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,1,3,1,2,0,7,1,2,0,6,2,0,2,0,5,3,2,0,0
2023-03-04 20:00:00,0.27,9.9,0.3,82.4,1.06,20.1,,0.6,0.1,4.7,79.4,,,887.9,PAM_2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,1,0,4,0,1,1,4,1,0,1,0,3,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-04 21:00:00,0.27,7.7,0.3,79.4,1.16,2.4,,0.3,0.4,4.3,79.8,,,888.1,PAM_2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-04 22:00:00,0.24,5.7,0.3,81.9,1.15,5.9,,0.3,0.2,4.3,76.8,,,888.6,PAM_2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,1,0,3,0,0,1,1,3,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-04 23:00:00,0.23,6.2,0.2,81.3,1.1,11.7,,0.5,0.1,4.6,71.1,,,888.5,PAM_2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 00:00:00,0.21,4.9,0.2,78.7,0.88,12.8,,0.5,0.1,5.1,69.4,,,888.1,PAM_2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 01:00:00,0.21,4.2,0.1,83.7,1.2,2.4,,0.4,0.1,5.3,69.2,,,887.8,PAM_2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 02:00:00,0.21,3.3,0.1,87.0,1.22,,,0.2,0.1,5.7,65.1,,,887.8,PAM_2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 04:00:00,0.21,3.4,0.1,75.1,1.35,0.0,,0.2,0.1,5.8,57.8,,,887.4,PAM_2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 05:00:00,0.22,3.2,0.1,77.0,1.53,0.0,,0.1,0.1,5.9,55.3,,,886.4,PAM_2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05 07:00:00,0.2,2.6,0.1,82.9,1.15,2.0,,0.2,0.0,5.3,46.2,,,886.8,PAM_2,0.3,4,3,0,1,0,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,5,2,0,2,0,1,0,0,3,1,1,0,1,4,0,0,0,1,3,1,0,0,5,4,0,0,0,1,0,0,4,0,1,0,1,4,0,0,0,1,1,3,0,0,3,2,0,0,1,0,0,0,2,0,1,0,1,2,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
2023-03-05 08:00:00,0.21,3.2,0.1,80.8,1.28,25.1,,0.4,0.0,6.1,39.1,,,886.6,PAM_2,0.4,12,6,0,2,1,2,1,0,8,2,1,1,5,6,0,1,0,6,4,2,0,0,15,9,3,0,2,1,0,0,8,0,4,3,9,3,0,3,0,11,1,2,0,1,15,10,1,3,1,0,0,0,8,3,4,0,5,8,0,2,0,7,7,1,0,0,16,9,0,2,3,0,2,0,14,2,0,0,7,8,0,1,0,6,4,6,0,0,6,5,0,1,0,0,0,0,5,1,0,0,2,4,0,0,0,2,2,2,0,0,10,7,1,0,2,0,0,0,7,0,3,0,3,6,0,1,0,3,4,3,0,0,5,4,0,0,0,0,1,0,5,0,0,0,3,2,0,0,0,3,0,2,0,0,5,1,1,0,3,0,0,0,2,0,3,0,4,1,0,0,0,3,1,1,0,0
2023-03-05 09:00:00,0.22,5.3,0.4,71.8,1.07,16.9,,0.4,0.1,6.6,45.6,,,886.8,PAM_2,0.5,4,1,1,0,1,0,1,0,3,0,0,1,2,2,0,0,0,4,0,0,0,0,11,7,1,1,0,1,1,0,9,1,1,0,3,7,0,0,1,4,3,4,0,0,9,5,0,3,0,1,0,0,6,3,0,0,3,6,0,0,0,2,5,2,0,0,33,11,3,3,13,2,1,0,25,3,2,3,22,11,0,0,0,20,9,4,0,0,23,13,2,1,5,1,1,0,20,1,1,1,11,11,0,1,0,5,9,8,1,0,24,20,1,1,1,0,1,0,17,1,5,1,5,17,0,1,1,6,12,6,0,0,4,2,1,0,1,0,0,0,4,0,0,0,2,2,0,0,0,0,1,3,0,0,17,12,1,1,2,0,0,1,12,1,3,1,3,12,0,1,1,5,8,4,0,0
2023-03-05 10:00:00,0.25,5.2,1.4,83.1,1.02,30.1,,0.4,0.3,8.9,40.1,,,887.1,PAM_2,0.7,6,0,0,2,1,1,2,0,4,2,0,0,2,4,0,0,0,1,2,3,0,0,38,12,3,5,13,2,3,0,24,5,5,4,13,22,0,3,0,12,13,9,4,0,15,5,0,3,4,2,1,0,11,3,1,0,5,10,0,0,0,3,7,3,2,0,64,22,2,4,25,0,11,0,49,4,11,0,34,23,0,5,2,27,17,16,3,1,48,12,2,2,18,0,14,0,38,2,8,0,22,22,0,2,2,22,13,12,1,0,30,11,1,5,11,0,2,0,20,5,3,2,12,18,0,0,0,5,13,8,4,0,64,14,2,11,22,9,6,0,44,11,7,2,30,24,0,8,2,24,16,20,3,1,22,9,0,2,9,1,1,0,16,2,2,2,7,12,0,3,0,5,8,6,3,0
2023-03-05 11:00:00,0.25,6.9,1.1,86.9,1.01,24.6,,0.4,0.6,10.2,42.8,,,887.1,PAM_2,1.0,24,7,1,3,9,3,1,0,19,2,1,2,13,8,0,3,0,10,5,6,2,1,60,23,4,7,20,4,2,0,42,6,7,5,28,22,0,10,0,25,15,18,1,1,40,13,1,7,14,2,3,0,30,7,3,0,23,12,0,5,0,18,11,10,1,0,118,34,6,8,59,2,9,0,97,8,11,2,57,48,0,11,2,49,24,39,6,0,62,20,4,2,33,1,2,0,56,2,4,0,37,20,0,3,2,25,15,15,7,0,39,15,1,1,20,2,0,0,35,1,2,1,23,14,0,2,0,14,12,11,2,0,30,6,1,5,17,0,1,0,19,5,3,3,12,13,0,4,1,12,10,5,3,0,29,11,0,4,11,2,1,0,21,4,2,2,14,12,0,3,0,11,8,7,3,0
2023-03-05 12:00:00,0.26,6.7,0.9,94.9,1.13,17.1,,0.4,0.8,10.9,42.8,,,886.4,PAM_2,1.2,19,5,0,3,9,1,1,0,16,2,1,0,10,6,0,3,0,6,4,5,3,1,107,42,13,13,31,3,3,2,76,11,8,12,50,49,0,6,2,49,24,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,8,2,31,1,6,0,52,2,7,2,34,22,0,5,2,23,13,23,4,0,49,26,7,1,11,1,3,0,42,1,4,2,25,20,0,4,0,24,15,10,0,0,43,5,2,9,19,1,7,0,25,9,6,3,20,21,0,2,0,13,14,13,3,0,42,18,10,1,9,1,3,0,33,1,4,4,18,16,0,6,2,19,12,9,0,2
2023-03-05 13:00:00,0.24,6.6,1.2,98.1,1.1,,,0.5,0.3,11.3,41.1,,,885.2,PAM_2,0.8,13,4,1,0,7,0,0,1,11,0,1,1,7,4,0,2,0,6,1,4,1,1,108,39,5,11,40,6,7,0,85,11,6,6,54,41,0,12,1,47,23,32,2,4,22,10,2,0,6,3,1,0,20,0,1,1,13,7,0,2,0,10,5,7,0,0,16,6,1,1,5,2,1,0,13,1,0,2,7,5,0,4,0,8,3,5,0,0,33,10,3,3,14,1,2,0,26,3,3,1,16,16,0,1,0,9,9,14,1,0,43,20,6,2,10,3,2,0,34,2,5,2,23,17,0,2,1,14,13,14,2,0,16,1,1,6,7,0,1,0,9,5,1,1,7,7,0,2,0,6,5,5,0,0,48,23,6,2,12,2,3,0,44,1,3,0,29,17,0,2,0,19,11,16,2,0
2023-03-05 14:00:00,0.22,3.5,0.2,105.7,0.97,12.7,,0.5,0.0,11.3,34.7,,,885.4,PAM_2,0.5,15,5,2,2,3,0,3,0,10,2,2,1,7,4,0,4,0,8,3,3,0,1,60,28,5,2,18,1,6,0,50,2,4,4,25,24,0,10,1,25,15,17,3,0,28,12,2,4,7,1,2,0,22,3,0,3,14,10,0,3,1,11,8,4,4,1,36,11,6,6,9,1,3,0,28,6,1,1,20,12,0,3,1,15,8,9,3,1,28,8,7,4,6,2,1,0,21,4,3,0,14,12,0,2,0,9,10,6,2,1,32,10,5,3,9,4,1,0,26,2,3,1,14,16,0,2,0,14,10,6,1,1,8,3,0,3,1,0,1,0,5,3,0,0,1,7,0,0,0,1,5,2,0,0,31,6,2,6,12,5,0,0,21,5,2,3,15,14,0,2,0,10,8,11,2,0
