date,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_+300_CO2,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_+300_CO2
2023-04-16 12:00:00+00:00,47,20,4,13,5,2,3,0,38,3,1,5,21,5,21,0,0,56,31,3,15,1,6,0,0,48,5,3,0,26,7,22,1,0,8,4,1,3,0,0,0,0,8,0,0,0,4,0,4,0,0,95,38,5,23,13,9,7,0,75,5,2,13,44,9,40,2,0,63,26,6,17,8,4,2,0,49,4,2,8,31,7,25,0,0,47,21,0,15,6,1,4,0,40,1,2,4,24,1,22,0,0,46,10,3,9,14,4,6,0,26,2,4,14,18,3,24,1,0,48,18,6,10,6,6,2,0,37,3,2,6,24,5,18,1,0
2023-04-16 13:00:00+00:00,52,28,1,15,2,5,1,0,41,5,5,1,24,2,23,3,0,60,27,4,14,8,6,1,0,44,6,2,8,31,2,25,2,0,4,2,2,0,0,0,0,0,3,1,0,0,2,0,2,0,0,98,38,4,26,14,8,7,1,75,8,3,12,53,8,37,0,0,57,27,2,13,7,4,3,1,44,5,1,7,28,5,23,1,0,38,12,2,14,7,2,1,0,24,5,2,7,14,4,19,1,0,40,10,4,7,12,4,2,1,21,5,2,12,14,5,19,2,0,36,12,5,4,6,6,3,0,24,4,2,6,19,3,12,2,0
2023-04-16 14:00:00+00:00,49,17,1,13,8,7,3,0,35,6,1,7,24,5,19,1,0,59,34,3,13,2,6,1,0,50,6,1,2,36,4,19,0,0,4,1,1,1,0,0,1,0,4,0,0,0,1,1,1,1,0,74,39,2,20,6,6,1,0,59,3,6,6,40,6,28,0,0,11,5,1,3,1,1,0,0,7,2,1,1,4,0,7,0,0,6,0,0,2,1,2,1,0,4,0,1,1,2,2,2,0,0,40,9,2,7,16,3,3,0,20,3,2,15,14,2,24,0,0,47,17,4,10,7,6,3,0,35,3,2,7,25,4,18,0,0
2023-04-16 15:00:00+00:00,44,19,5,8,5,4,3,0,35,5,0,4,24,3,17,0,0,20,10,2,3,3,1,1,0,15,1,1,3,5,3,11,1,0,5,2,0,1,1,0,1,0,4,0,0,1,0,0,5,0,0,30,9,0,12,3,4,1,1,23,0,4,3,14,5,10,1,0,17,8,1,3,4,0,1,0,12,0,1,4,3,3,10,1,0,48,15,3,16,10,2,2,0,31,6,1,10,22,3,23,0,0,43,8,4,9,16,4,2,0,24,3,1,15,18,4,21,0,0,15,6,1,4,3,1,0,0,12,0,0,3,3,5,7,0,0
2023-04-16 16:00:00+00:00,75,34,4,19,7,9,2,0,62,6,1,6,42,5,26,2,0,34,13,2,9,5,4,1,0,22,5,2,5,15,3,15,1,0,6,3,0,1,1,1,0,0,6,0,0,0,3,0,3,0,0,33,14,2,3,5,7,2,0,26,0,2,5,18,0,15,0,0,8,5,0,1,1,0,1,0,6,0,1,1,3,0,5,0,0,28,12,1,7,2,4,2,0,24,2,0,2,18,3,7,0,0,69,17,9,14,19,6,4,0,35,8,7,19,28,7,32,2,0,34,16,0,7,5,4,2,0,25,3,1,5,21,1,12,0,0
2023-04-16 17:00:00+00:00,49,27,0,9,7,4,2,0,35,4,3,7,22,2,25,0,0,34,23,0,9,1,0,1,0,28,2,3,1,13,1,19,1,0,12,8,2,1,1,0,0,0,10,1,0,1,3,2,7,0,0,31,16,1,6,2,6,0,0,27,2,0,2,16,2,13,0,0,19,11,2,2,1,2,1,0,18,0,0,1,8,1,10,0,0,81,42,3,20,9,6,1,0,65,3,4,9,36,3,41,1,0,50,16,3,10,19,0,2,0,27,3,2,18,17,1,32,0,0,24,16,0,5,1,2,0,0,21,0,2,1,9,2,13,0,0
2023-04-16 18:00:00+00:00,52,30,3,11,3,3,2,0,38,7,4,3,26,4,21,1,0,19,11,1,1,2,4,0,0,14,3,0,2,12,2,5,0,0,33,13,1,7,8,3,1,0,21,1,3,8,12,1,19,1,0,25,15,0,2,4,1,3,0,19,2,2,2,14,3,6,2,0,25,15,0,2,2,4,2,0,19,2,2,2,17,1,5,2,0,55,23,3,15,4,6,4,0,42,9,1,3,32,5,18,0,0,44,11,6,7,15,3,2,0,23,4,2,15,17,7,20,0,0,21,9,1,2,4,2,3,0,13,3,1,4,11,2,7,1,0
2023-04-16 19:00:00+00:00,35,19,2,4,7,3,0,0,23,3,2,7,11,1,22,1,0,27,13,1,1,8,4,0,0,16,2,2,7,10,1,15,1,0,39,13,3,4,8,8,3,0,25,3,4,7,15,5,19,0,0,30,18,3,2,6,1,0,0,22,1,1,6,11,2,17,0,0,16,6,3,1,2,4,0,0,14,0,0,2,7,2,7,0,0,43,23,1,6,6,6,1,0,30,4,3,6,16,3,23,1,0,25,9,4,5,5,2,0,0,15,3,2,5,8,2,14,1,0,21,9,1,0,7,4,0,0,13,1,1,6,8,0,13,0,0
2023-04-16 20:00:00+00:00,23,17,0,2,0,3,1,0,20,2,1,0,11,1,10,1,0,20,15,0,1,0,3,1,0,18,1,1,0,6,1,12,1,0,9,7,1,0,1,0,0,0,8,0,0,1,2,1,6,0,0,17,11,0,3,1,2,0,0,12,1,3,1,7,1,7,2,0,26,19,1,2,3,0,1,0,19,0,4,3,8,3,14,1,0,35,27,2,2,0,2,2,0,32,2,1,0,13,1,20,1,0,14,8,1,1,4,0,0,0,8,1,1,4,3,1,10,0,0,15,8,0,3,2,1,1,0,12,0,1,2,6,1,8,0,0
2023-04-16 21:00:00+00:00,8,6,0,1,0,1,0,0,8,0,0,0,3,0,5,0,0,8,3,2,0,1,2,0,0,6,0,1,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16 22:00:00+00:00,3,0,0,0,2,1,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16 23:00:00+00:00,4,2,0,1,0,1,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 00:00:00+00:00,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 05:00:00+00:00,2,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 06:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 07:00:00+00:00,13,8,0,1,3,1,0,0,8,2,0,3,1,2,10,0,0,7,5,1,1,0,0,0,0,5,2,0,0,2,1,4,0,0,3,0,1,0,2,0,0,0,2,0,0,1,0,0,2,1,0,12,9,1,1,0,1,0,0,8,3,1,0,6,2,4,0,0,10,7,0,1,1,1,0,0,8,1,0,1,5,2,3,0,0,17,12,0,0,4,1,0,0,11,1,1,4,1,2,13,1,0,10,6,0,0,2,1,1,0,6,2,0,2,2,1,6,1,0,4,2,0,1,1,0,0,0,2,1,0,1,1,0,3,0,0
2023-04-17 08:00:00+00:00,20,16,0,2,0,2,0,0,19,0,1,0,7,0,12,1,0,20,19,0,1,0,0,0,0,14,1,5,0,8,1,11,0,0,7,2,2,2,1,0,0,0,6,0,0,1,1,0,6,0,0,37,31,1,2,1,2,0,0,28,3,5,1,24,2,9,2,0,29,22,2,3,0,2,0,0,21,4,4,0,17,3,7,2,0,41,26,2,4,4,5,0,0,33,3,1,4,17,1,23,0,0,29,20,0,3,5,1,0,0,21,0,3,5,14,1,14,0,0,15,14,0,0,1,0,0,0,11,0,3,1,5,0,9,1,0
2023-04-17 09:00:00+00:00,29,19,0,2,4,1,3,0,19,2,4,4,11,2,16,0,0,23,17,0,2,0,3,1,0,18,2,3,0,8,3,12,0,0,4,3,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,31,24,1,3,0,3,0,0,28,1,2,0,14,1,15,1,0,25,17,2,2,2,2,0,0,17,0,6,2,12,3,10,0,0,42,28,1,4,3,3,3,0,33,3,4,2,21,2,17,2,0,36,14,5,1,10,2,4,0,18,3,6,9,15,2,19,0,0,23,18,0,2,0,3,0,0,19,3,1,0,11,3,9,0,0
2023-04-17 10:00:00+00:00,26,13,0,1,3,5,4,0,18,0,5,3,10,2,13,1,0,27,22,0,2,1,2,0,0,16,4,6,1,7,4,15,1,0,11,6,0,1,3,0,1,0,8,0,1,2,4,1,6,0,0,51,19,2,10,8,11,1,0,26,7,10,8,24,5,19,3,0,31,17,0,7,2,5,0,0,17,5,7,2,12,5,13,1,0,55,34,2,7,0,6,6,0,40,6,9,0,21,6,28,0,0,28,10,2,4,6,1,5,0,15,2,5,6,10,4,14,0,0,25,14,1,3,3,4,0,0,15,5,2,3,10,3,12,0,0
2023-04-17 11:00:00+00:00,30,24,0,2,1,3,0,0,20,3,6,1,15,1,14,0,0,44,26,0,3,4,9,2,0,28,3,9,4,21,1,21,1,0,4,3,0,0,0,1,0,0,2,0,2,0,0,1,3,0,0,59,18,1,7,13,16,4,0,36,3,8,12,28,3,26,2,0,36,14,2,5,4,7,4,0,19,4,9,4,17,3,15,1,0,31,15,2,3,4,6,1,0,20,2,5,4,14,1,14,2,0,33,9,1,5,11,5,2,0,14,3,5,11,13,1,19,0,0,35,16,1,1,5,8,4,0,25,1,4,5,13,1,20,1,0
2023-04-17 12:00:00+00:00,29,19,0,1,2,7,0,0,20,3,4,2,13,3,13,0,0,41,21,2,6,3,7,2,0,28,1,10,2,21,2,15,2,1,3,2,0,0,0,1,0,0,2,1,0,0,1,0,2,0,0,81,35,7,13,9,15,2,0,56,4,13,8,43,6,29,3,0,61,27,7,10,7,9,1,0,37,4,13,7,32,3,25,1,0,23,11,0,3,4,4,1,0,15,2,3,3,10,1,12,0,0,25,7,2,2,10,2,2,0,12,1,2,10,5,4,16,0,0,38,11,3,8,8,8,0,0,26,1,4,7,20,1,15,2,0
2023-04-17 13:00:00+00:00,30,15,1,5,3,6,0,0,22,1,5,2,14,2,11,2,1,42,23,2,5,7,5,0,0,33,1,1,7,15,1,25,1,0,3,1,0,1,0,1,0,0,3,0,0,0,2,0,1,0,0,65,33,4,6,10,6,6,0,43,5,7,10,28,4,32,1,0,36,19,2,1,6,6,2,0,26,2,2,6,17,2,17,0,0,20,12,0,3,3,2,0,0,16,0,2,2,7,1,11,1,0,26,8,0,3,8,5,2,0,13,1,4,8,12,0,11,3,0,38,7,6,3,13,7,2,0,20,4,2,12,20,1,16,1,0
2023-04-17 14:00:00+00:00,34,21,1,4,5,3,0,0,18,4,7,5,15,2,17,0,0,33,17,1,3,1,6,5,0,21,3,8,1,16,4,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,65,39,1,6,4,10,5,0,50,4,7,4,31,8,25,1,0,45,26,1,4,7,4,3,0,29,5,4,7,16,5,23,1,0,33,21,1,3,2,3,3,0,21,4,6,2,16,3,13,1,0,35,10,2,1,16,2,4,0,13,3,3,16,7,3,25,0,0,31,13,1,2,5,5,5,0,21,3,2,5,12,5,13,1,0
2023-04-17 15:00:00+00:00,24,14,0,3,2,3,2,0,18,1,3,2,8,2,14,0,0,34,16,1,7,3,6,1,0,27,3,1,3,12,3,18,1,0,5,3,1,0,0,0,1,0,5,0,0,0,2,0,3,0,0,37,20,0,7,4,2,4,0,25,7,1,4,12,4,21,0,0,39,18,2,6,7,5,1,0,26,5,1,7,17,1,21,0,0,34,18,1,2,6,5,2,0,21,4,3,6,17,2,14,1,0,30,12,0,4,12,2,0,0,13,4,1,12,10,2,18,0,0,27,5,3,3,10,4,2,0,18,0,0,9,9,1,17,0,0
2023-04-17 16:00:00+00:00,33,12,2,6,2,9,2,0,23,2,6,2,16,3,13,1,0,24,11,2,2,3,5,1,0,16,2,3,3,10,4,10,0,0,5,3,1,0,0,1,0,0,3,1,1,0,2,1,2,0,0,33,19,3,2,6,2,1,0,20,3,4,6,9,3,21,0,0,43,25,1,2,7,4,4,0,27,3,6,7,12,3,27,1,0,35,17,2,3,2,8,3,0,28,3,2,2,17,3,14,1,0,34,3,2,7,14,6,2,0,17,3,2,12,13,1,20,0,0,27,10,3,3,9,2,0,0,14,2,2,9,7,4,16,0,0
2023-04-17 17:00:00+00:00,40,19,1,4,6,7,3,0,31,2,1,6,17,6,17,0,0,26,15,0,6,3,0,2,0,19,2,2,3,10,3,12,1,0,21,13,0,1,5,1,1,0,12,3,1,5,6,1,14,0,0,23,10,1,4,3,2,2,1,18,0,2,3,12,1,10,0,0,25,10,2,4,5,2,2,0,14,3,3,5,8,1,15,1,0,63,34,6,7,12,3,1,0,44,4,3,12,27,4,30,2,0,38,11,3,5,17,1,1,0,18,3,1,16,9,6,23,0,0,22,11,2,3,3,2,1,0,14,1,4,3,8,1,12,1,0
2023-04-17 18:00:00+00:00,30,16,1,6,4,2,1,0,17,3,6,4,7,2,19,2,0,26,15,1,3,6,0,1,0,15,3,2,6,6,2,17,1,0,29,21,3,2,2,1,0,0,16,7,4,2,9,3,14,3,0,40,26,1,2,5,6,0,0,30,4,2,4,16,2,22,0,0,26,17,1,2,5,1,0,0,20,0,1,5,8,3,15,0,0,38,23,2,4,3,6,0,0,30,1,4,3,16,2,20,0,0,26,6,3,2,13,2,0,0,8,2,4,12,5,1,18,2,0,32,18,2,5,5,2,0,0,20,3,4,5,9,4,18,1,0
2023-04-17 19:00:00+00:00,15,10,0,2,0,2,0,1,10,3,2,0,9,0,6,0,0,32,20,1,3,1,6,0,1,27,2,2,1,16,3,13,0,0,17,10,0,3,2,2,0,0,10,1,4,2,5,0,12,0,0,49,36,4,2,4,3,0,0,40,4,1,4,21,3,24,1,0,52,37,0,4,4,6,0,1,40,4,4,4,23,3,25,1,0,20,16,0,2,1,1,0,0,16,1,2,1,6,2,11,1,0,18,8,0,5,4,1,0,0,11,1,2,4,5,1,12,0,0,35,22,3,3,2,4,0,1,28,2,3,2,15,4,15,1,0
2023-04-17 20:00:00+00:00,11,8,0,3,0,0,0,0,9,1,1,0,4,1,6,0,0,18,14,0,1,0,3,0,0,15,1,2,0,6,0,11,1,0,4,2,0,0,1,1,0,0,2,0,1,1,2,0,2,0,0,20,14,0,4,2,0,0,0,16,1,2,1,7,2,11,0,0,18,14,0,2,2,0,0,0,15,1,0,2,4,4,10,0,0,23,14,1,3,1,3,0,1,17,4,1,1,8,0,15,0,0,5,1,0,1,3,0,0,0,2,0,0,3,1,0,4,0,0,14,9,1,2,0,2,0,0,12,0,2,0,2,2,9,1,0
2023-04-17 21:00:00+00:00,9,6,0,2,1,0,0,0,7,1,0,1,2,1,5,1,0,3,2,0,0,1,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 22:00:00+00:00,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17 23:00:00+00:00,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18 00:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18 03:00:00+00:00,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18 06:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18 07:00:00+00:00,13,7,0,1,3,2,0,0,6,2,2,3,1,1,9,2,0,11,9,0,1,0,0,1,0,7,2,2,0,3,1,7,0,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,19,12,1,1,3,1,1,0,13,1,2,3,7,1,10,1,0,18,15,1,1,1,0,0,0,12,0,5,1,9,2,7,0,0,18,15,0,0,2,1,0,0,9,4,3,2,5,2,10,1,0,5,3,0,1,1,0,0,0,2,1,1,1,2,0,3,0,0,9,7,0,2,0,0,0,0,7,0,2,0,2,1,6,0,0
2023-04-18 08:00:00+00:00,21,15,1,0,3,2,0,0,16,1,1,3,7,0,14,0,0,29,17,0,5,3,4,0,0,20,1,5,3,9,1,17,2,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,23,13,0,3,4,3,0,0,13,1,5,4,11,4,8,0,0,31,21,1,1,2,5,1,0,18,1,10,2,16,5,9,1,0,36,27,0,1,5,1,2,0,26,3,2,5,12,3,19,2,0,19,15,0,0,3,0,1,0,13,0,3,3,5,1,12,1,0,19,11,0,1,3,3,1,0,10,0,6,3,7,0,10,2,0
2023-04-18 09:00:00+00:00,30,20,0,4,0,5,1,0,25,2,3,0,13,0,16,1,0,31,18,1,5,1,6,0,0,22,1,7,1,15,1,14,1,0,4,2,0,0,1,1,0,0,3,0,0,1,1,0,3,0,0,35,21,1,3,4,5,1,0,24,1,7,3,13,4,16,2,0,41,26,1,0,6,7,1,0,22,2,11,6,17,3,21,0,0,34,25,2,3,1,1,2,0,29,4,0,1,12,1,19,2,0,20,10,1,0,5,2,2,0,13,1,1,5,7,1,11,1,0,20,10,1,4,1,4,0,0,13,1,6,0,9,2,7,2,0
